Doc.fact.,ClFac,OrgVt,CDis,Fechacompra,Año,zona de ventas ,IDCliente,cantidadComprada,UMB,SKU,Descripción de SKU,NombreCliente,Grupo de vendedores,Grupo de materiales 1,Grupo de materiales 3,Grupo de materiales 4
EBGN13026,ZFNA,1000,10,5/22/2025,2025,205,101243,66.240,M2,231038,PICASSO 58.4 X118.4 PRIMERA RECT,OBIPROSA COLOMBIA S.A.S,GTE. CESAR ARAMENDEZ,Ceranatto,MARMOLIZADOS,REVESTIMIENTO
EBGN13027,ZFNA,1000,10,5/22/2025,2025,209,100447,16.200,M2,201383,MACERATA WENGUE 30X60  PRIMERA,HOME STYLE EUROPA S.A.S,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EBGN13031,ZFNA,1000,10,5/22/2025,2025,205,100386,17.820,M2,203069,ASTRO BLANCO 30X60 PRIMERA,CERAMICOLOR SAS,GTE. CESAR ARAMENDEZ,Ceramica,PLANOS Y LISOS,REVESTIMIENTO
EBGN13031,ZFNA,1000,10,5/22/2025,2025,205,100386,3.240,M2,203083,D-ALINA GREY 45X90.1 PRIMERA,CERAMICOLOR SAS,GTE. CESAR ARAMENDEZ,Ceranatto,DIAMANTES,REVESTIMIENTO
EBGN13031,ZFNA,1000,10,5/22/2025,2025,205,100386,24.300,M2,203152,BROOKLYN 30X60 PRIMERA,CERAMICOLOR SAS,GTE. CESAR ARAMENDEZ,Ceramica,OXIDOS,REVESTIMIENTO
EBGN13047,ZFNA,1000,10,5/23/2025,2025,209,159447,9.120,M2,231062,LIBANO CAFE 19.3X118.4 PRIMERA DUAL RECT,INNOVARAMOS SAS,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EBGN13051,ZFNA,1000,10,5/23/2025,2025,209,144988,55.890,M2,231067,TIVOLLI 58.4X118.4 PRIMERA DUAL RECT,CONSTRUBOGOTA SAS,GTE. MARIA FERNANDEZ,Ceramica,NATURALES,REVESTIMIENTO
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
EBGN13059,ZFNA,1000,10,5/24/2025,2025,209,133748,21.060,M2,203080,ITRIA BEIGE 30X60 PRIMERA,FEGO INGENIERIA SAS,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EBGN13078,ZFNA,1000,10,5/26/2025,2025,205,101243,1.620,M2,202241,FONTANA BIANCO 30X60 PRIMERA,OBIPROSA COLOMBIA S.A.S,GTE. CESAR ARAMENDEZ,Ceramica,PLANOS Y LISOS,REVESTIMIENTO
EBGN13079,ZFNA,1000,10,5/26/2025,2025,205,100386,50.400,M2,202205,SEVILLA REAL 60X60 PRIMERA,CERAMICOLOR SAS,GTE. CESAR ARAMENDEZ,Ceramica,HIDRAULICOS,REVESTIMIENTO
EBGN13080,ZFNA,1000,10,5/26/2025,2025,205,137211,1.620,M2,203072,ALISIOS 30X60 PRIMERA,DEKKOR HOUSE SAS,GTE. CESAR ARAMENDEZ,Ceramica,MARMOLIZADOS,REVESTIMIENTO
EBGN13081,ZFNA,1000,10,5/26/2025,2025,205,137211,1.620,M2,203159,TORREJON MIX 30X60 PRIMERA,DEKKOR HOUSE SAS,GTE. CESAR ARAMENDEZ,Ceramica,FACHALETAS,REVESTIMIENTO
EBGN13082,ZFNA,1000,10,5/26/2025,2025,205,137211,19.440,M2,203040,MARMOL ALBA 30X60 PRIMERA,DEKKOR HOUSE SAS,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
EBGN13082,ZFNA,1000,10,5/26/2025,2025,205,137211,27.000,M2,231024,GINEVRA 60X60 CYR PRIMERA,DEKKOR HOUSE SAS,GTE. CESAR ARAMENDEZ,Ceramica,MARMOLIZADOS,REVESTIMIENTO
EBGN13082,ZFNA,1000,10,5/26/2025,2025,205,137211,2.280,M2,231033,MADERA TAUARI INT 19.3X118.4 PRIMERA REC,DEKKOR HOUSE SAS,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
EBGN13082,ZFNA,1000,10,5/26/2025,2025,205,137211,1.800,M2,231072,CARISTO 60X60 CYR PRIMERA,DEKKOR HOUSE SAS,GTE. CESAR ARAMENDEZ,Ceramica,MARMOLIZADOS,REVESTIMIENTO
EBGN13084,ZFNA,1000,10,5/26/2025,2025,205,137211,1.620,M2,201386,MACERATA MARFIL 30X60 PRIMERA,DEKKOR HOUSE SAS,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
EBGN13084,ZFNA,1000,10,5/26/2025,2025,205,137211,6.480,M2,203159,TORREJON MIX 30X60 PRIMERA,DEKKOR HOUSE SAS,GTE. CESAR ARAMENDEZ,Ceramica,FACHALETAS,REVESTIMIENTO
EBGN13096,ZFNA,1000,10,5/27/2025,2025,209,144988,39.600,M2,202229,EXTERIOR ARAGON 60X60 PRIMERA,CONSTRUBOGOTA SAS,GTE. MARIA FERNANDEZ,Ceramica,EXTERIORES,REVESTIMIENTO
EBGN13105,ZFNA,1000,10,5/27/2025,2025,209,100796,180.000,M2,203061,ITRIA BEIGE 60X60 PRIMERA,FERRECERAMICAS SAN JOSE S.A.S.,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EBGN13105,ZFNA,1000,10,5/27/2025,2025,209,100796,180.000,M2,203062,ITRIA GRIS 60X60 PRIMERA,FERRECERAMICAS SAN JOSE S.A.S.,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EBGN13105,ZFNA,1000,10,5/27/2025,2025,209,100796,0.000,M2,203061,ITRIA BEIGE 60X60 PRIMERA,FERRECERAMICAS SAN JOSE S.A.S.,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EBGN13105,ZFNA,1000,10,5/27/2025,2025,209,100796,0.000,M2,203061,ITRIA BEIGE 60X60 PRIMERA,FERRECERAMICAS SAN JOSE S.A.S.,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EBGN13106,ZFNA,1000,10,5/27/2025,2025,209,100447,5.400,M2,202205,SEVILLA REAL 60X60 PRIMERA,HOME STYLE EUROPA S.A.S,GTE. MARIA FERNANDEZ,Ceramica,HIDRAULICOS,REVESTIMIENTO
EBGN13107,ZFNA,1000,10,5/27/2025,2025,209,100447,3.240,M2,203069,ASTRO BLANCO 30X60 PRIMERA,HOME STYLE EUROPA S.A.S,GTE. MARIA FERNANDEZ,Ceramica,PLANOS Y LISOS,REVESTIMIENTO
EBGN13108,ZFNA,1000,10,5/27/2025,2025,209,100447,19.440,M2,203151,COCORA 30X60 PRIMERA,HOME STYLE EUROPA S.A.S,GTE. MARIA FERNANDEZ,Ceramica,ACENTOS / DECORADOS,REVESTIMIENTO
EBGN13108,ZFNA,1000,10,5/27/2025,2025,209,100447,4.860,M2,203137,ITRIA PERLA 30X60 PRIMERA,HOME STYLE EUROPA S.A.S,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EBGN13108,ZFNA,1000,10,5/27/2025,2025,209,100447,7.980,M2,230064,TURCHI 19.3X118.4 PRIMERA RECT,HOME STYLE EUROPA S.A.S,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EBGN13108,ZFNA,1000,10,5/27/2025,2025,209,100447,5.700,M2,230057,STELVIO GREY 19.3X118.4 PRIMERA RECT,HOME STYLE EUROPA S.A.S,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EBGN13109,ZFNA,1000,10,5/27/2025,2025,209,100387,0.000,M2,231062,LIBANO CAFE 19.3X118.4 PRIMERA DUAL RECT,FUXION REVESTIMIENTOS SAS,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EBGN13109,ZFNA,1000,10,5/27/2025,2025,209,100387,0.000,M2,231062,LIBANO CAFE 19.3X118.4 PRIMERA DUAL RECT,FUXION REVESTIMIENTOS SAS,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EBGN13109,ZFNA,1000,10,5/27/2025,2025,209,100387,210.900,M2,231062,LIBANO CAFE 19.3X118.4 PRIMERA DUAL RECT,FUXION REVESTIMIENTOS SAS,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EBGN13121,ZFNA,1000,10,5/28/2025,2025,205,139469,12.960,M2,203139,ITRIA PLOMO 30X60 PRIMERA,DISEÑO GRES S A S,GTE. CESAR ARAMENDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EBGN13128,ZFNA,1000,10,5/28/2025,2025,209,144988,180.090,M2,231061,BARROCO 58.4X118.4 PRIMERA DUAL RECT,CONSTRUBOGOTA SAS,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EBGN13128,ZFNA,1000,10,5/28/2025,2025,209,144988,293.940,M2,231067,TIVOLLI 58.4X118.4 PRIMERA DUAL RECT,CONSTRUBOGOTA SAS,GTE. MARIA FERNANDEZ,Ceramica,NATURALES,REVESTIMIENTO
EBGN13130,ZFNA,1000,10,5/28/2025,2025,205,100386,18.000,M2,203131,ITRIA CENIZO 60X60 PRIMERA,CERAMICOLOR SAS,GTE. CESAR ARAMENDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EBGN13154,ZFNA,1000,10,5/29/2025,2025,209,100618,10.260,M2,230064,TURCHI 19.3X118.4 PRIMERA RECT,IMPORTACIONES GEP SAS,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EBGN13176,ZFNA,1000,10,5/30/2025,2025,205,137211,1.620,M2,201383,MACERATA WENGUE 30X60  PRIMERA,DEKKOR HOUSE SAS,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
EBGN13176,ZFNA,1000,10,5/30/2025,2025,205,137211,4.860,M2,203159,TORREJON MIX 30X60 PRIMERA,DEKKOR HOUSE SAS,GTE. CESAR ARAMENDEZ,Ceramica,FACHALETAS,REVESTIMIENTO
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
EBGN13233,ZFNA,1000,10,6/3/2025,2025,209,159447,16.560,M2,231068,SINAI 58.4X118.4 PRIMERA DUAL RECT,INNOVARAMOS SAS,GTE. MARIA FERNANDEZ,Ceramica,NATURALES,REVESTIMIENTO
EBGN13234,ZFNA,1000,10,6/3/2025,2025,209,100447,16.200,M2,203041,MARMOL OSLO 30X60 PRIMERA,HOME STYLE EUROPA S.A.S,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
EBGN13234,ZFNA,1000,10,6/3/2025,2025,209,100447,1.800,M2,231022,COLONATTA 60X60 CYR PRIMERA,HOME STYLE EUROPA S.A.S,GTE. MARIA FERNANDEZ,Ceramica,MARMOLIZADOS,REVESTIMIENTO
EBGN13235,ZFNA,1000,10,6/3/2025,2025,209,100447,39.600,M2,231020,D-CALACATA VENATO 60X60 CYR PRIMERA,HOME STYLE EUROPA S.A.S,GTE. MARIA FERNANDEZ,Ceramica,DIAMANTE,REVESTIMIENTO
EBGN13235,ZFNA,1000,10,6/3/2025,2025,209,100447,8.100,M2,203040,MARMOL ALBA 30X60 PRIMERA,HOME STYLE EUROPA S.A.S,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
EBGN13236,ZFNA,1000,10,6/3/2025,2025,209,100447,6.480,M2,203159,TORREJON MIX 30X60 PRIMERA,HOME STYLE EUROPA S.A.S,GTE. MARIA FERNANDEZ,Ceramica,FACHALETAS,REVESTIMIENTO
EBGN13258,ZFNA,1000,10,6/4/2025,2025,205,137554,3.240,M2,203142,TORREJON BEIGE 30X60 PRIMERA,DECORDANCO SAS,Gte CENTRO - NORTE,Ceramica,FACHALETAS,REVESTIMIENTO
EBGN13259,ZFNA,1000,10,6/4/2025,2025,205,137211,17.820,M2,201386,MACERATA MARFIL 30X60 PRIMERA,DEKKOR HOUSE SAS,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
EBGN13259,ZFNA,1000,10,6/4/2025,2025,205,137211,7.200,M2,231072,CARISTO 60X60 CYR PRIMERA,DEKKOR HOUSE SAS,GTE. CESAR ARAMENDEZ,Ceramica,MARMOLIZADOS,REVESTIMIENTO
EBGN13260,ZFNA,1000,10,6/4/2025,2025,205,137211,41.400,M2,231024,GINEVRA 60X60 CYR PRIMERA,DEKKOR HOUSE SAS,GTE. CESAR ARAMENDEZ,Ceramica,MARMOLIZADOS,REVESTIMIENTO
EBGN13260,ZFNA,1000,10,6/4/2025,2025,205,137211,0.000,M2,231024,GINEVRA 60X60 CYR PRIMERA,DEKKOR HOUSE SAS,GTE. CESAR ARAMENDEZ,Ceramica,MARMOLIZADOS,REVESTIMIENTO
EBGN13260,ZFNA,1000,10,6/4/2025,2025,205,137211,0.000,M2,231024,GINEVRA 60X60 CYR PRIMERA,DEKKOR HOUSE SAS,GTE. CESAR ARAMENDEZ,Ceramica,MARMOLIZADOS,REVESTIMIENTO
EBGN13260,ZFNA,1000,10,6/4/2025,2025,205,137211,4.860,M2,203081,ITRIA GRIS 30X60 PRIMERA,DEKKOR HOUSE SAS,GTE. CESAR ARAMENDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EBGN13260,ZFNA,1000,10,6/4/2025,2025,205,137211,3.240,M2,203152,BROOKLYN 30X60 PRIMERA,DEKKOR HOUSE SAS,GTE. CESAR ARAMENDEZ,Ceramica,OXIDOS,REVESTIMIENTO
EBGN13263,ZFNA,1000,10,6/4/2025,2025,205,101257,21.060,M2,203080,ITRIA BEIGE 30X60 PRIMERA,TODACO S. A. S.,GTE. CESAR ARAMENDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EBGN13263,ZFNA,1000,10,6/4/2025,2025,205,101257,0.000,M2,203080,ITRIA BEIGE 30X60 PRIMERA,TODACO S. A. S.,GTE. CESAR ARAMENDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EBGN13278,ZFNA,1000,10,6/5/2025,2025,205,100386,30.600,M2,203132,ITRIA PLOMO 60X60  PRIMERA,CERAMICOLOR SAS,GTE. CESAR ARAMENDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EBGN13279,ZFNA,1000,10,6/5/2025,2025,205,100386,84.240,M2,201383,MACERATA WENGUE 30X60  PRIMERA,CERAMICOLOR SAS,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
EBGN13279,ZFNA,1000,10,6/5/2025,2025,205,100386,0.000,M2,201383,MACERATA WENGUE 30X60  PRIMERA,CERAMICOLOR SAS,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
EBGN13279,ZFNA,1000,10,6/5/2025,2025,205,100386,77.760,M2,201385,MACERATA ALMENDRA 30X60 PRIMERA,CERAMICOLOR SAS,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
EBGN13279,ZFNA,1000,10,6/5/2025,2025,205,100386,0.000,M2,201385,MACERATA ALMENDRA 30X60 PRIMERA,CERAMICOLOR SAS,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
EBGN13280,ZFNA,1000,10,6/5/2025,2025,209,100447,7.200,M2,203097,MONFERRATO GRIS 60X60 PRIMERA,HOME STYLE EUROPA S.A.S,GTE. MARIA FERNANDEZ,Ceramica,EXTERIORES,REVESTIMIENTO
EBGN13281,ZFNA,1000,10,6/5/2025,2025,209,100447,1.620,M2,203159,TORREJON MIX 30X60 PRIMERA,HOME STYLE EUROPA S.A.S,GTE. MARIA FERNANDEZ,Ceramica,FACHALETAS,REVESTIMIENTO
EBGN13283,ZFNA,1000,10,6/5/2025,2025,209,144988,7.200,M2,203157,ANDALUZ 60X60 PRIMERA,CONSTRUBOGOTA SAS,GTE. MARIA FERNANDEZ,Ceramica,HIDRAULICOS,REVESTIMIENTO
EBGN13294,ZFNA,1000,10,6/6/2025,2025,209,144988,18.630,M2,231081,BETON ROCK 58.4X118.4 CYR PRIMERA,CONSTRUBOGOTA SAS,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EBGN13295,ZFNA,1000,10,6/6/2025,2025,205,100386,6.210,M2,231005,D-PANGEA GREY 58.4X118.4 PRIMERA,CERAMICOLOR SAS,GTE. CESAR ARAMENDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EBGN13334,ZFNA,1000,10,6/9/2025,2025,209,100447,3.240,M2,203040,MARMOL ALBA 30X60 PRIMERA,HOME STYLE EUROPA S.A.S,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
EBGN13335,ZFNA,1000,10,6/9/2025,2025,209,100447,40.500,M2,203149,TORREJON GRIS 30X60 PRIMERA,HOME STYLE EUROPA S.A.S,GTE. MARIA FERNANDEZ,Ceramica,FACHALETAS,REVESTIMIENTO
EBGN13340,ZFNA,1000,10,6/9/2025,2025,205,101243,62.100,M2,231043,CARRARA REAL 58.4 X118.4 PRIMERA RECT,OBIPROSA COLOMBIA S.A.S,GTE. CESAR ARAMENDEZ,Ceranatto,MARMOLIZADOS,REVESTIMIENTO
EBGN13358,ZFNA,1000,10,6/10/2025,2025,205,137211,1.800,M2,203061,ITRIA BEIGE 60X60 PRIMERA,DEKKOR HOUSE SAS,GTE. CESAR ARAMENDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EBGN13359,ZFNA,1000,10,6/10/2025,2025,205,137211,3.240,M2,203081,ITRIA GRIS 30X60 PRIMERA,DEKKOR HOUSE SAS,GTE. CESAR ARAMENDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EBGN13359,ZFNA,1000,10,6/10/2025,2025,205,137211,27.540,M2,203040,MARMOL ALBA 30X60 PRIMERA,DEKKOR HOUSE SAS,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
EBGN13359,ZFNA,1000,10,6/10/2025,2025,205,137211,51.840,M2,201382,MACERATA AVELLANA 30X60  PRIMERA,DEKKOR HOUSE SAS,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
EBGN13359,ZFNA,1000,10,6/10/2025,2025,205,137211,1.620,M2,203152,BROOKLYN 30X60 PRIMERA,DEKKOR HOUSE SAS,GTE. CESAR ARAMENDEZ,Ceramica,OXIDOS,REVESTIMIENTO
EBGN13360,ZFNA,1000,10,6/10/2025,2025,205,137211,1.620,M2,203154,IZAR BEIGE 30X60 PRIMERA,DEKKOR HOUSE SAS,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
EBGN13361,ZFNA,1000,10,6/10/2025,2025,205,137211,60.420,M2,231033,MADERA TAUARI INT 19.3X118.4 PRIMERA REC,DEKKOR HOUSE SAS,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
EBGN13361,ZFNA,1000,10,6/10/2025,2025,205,137211,25.920,M2,203040,MARMOL ALBA 30X60 PRIMERA,DEKKOR HOUSE SAS,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
EBGN13361,ZFNA,1000,10,6/10/2025,2025,205,137211,17.820,M2,203080,ITRIA BEIGE 30X60 PRIMERA,DEKKOR HOUSE SAS,GTE. CESAR ARAMENDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EBGN13361,ZFNA,1000,10,6/10/2025,2025,205,137211,59.400,M2,203062,ITRIA GRIS 60X60 PRIMERA,DEKKOR HOUSE SAS,GTE. CESAR ARAMENDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EBGN13361,ZFNA,1000,10,6/10/2025,2025,205,137211,4.860,M2,203081,ITRIA GRIS 30X60 PRIMERA,DEKKOR HOUSE SAS,GTE. CESAR ARAMENDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EBGN13381,ZFNA,1000,10,6/11/2025,2025,209,100447,6.210,M2,230016,D-AMBROSIO 58.4X118.4 PRIMERA,HOME STYLE EUROPA S.A.S,GTE. MARIA FERNANDEZ,Ceramica,MARMOL,REVESTIMIENTO
EBGN13382,ZFNA,1000,10,6/11/2025,2025,209,100447,1.800,M2,202205,SEVILLA REAL 60X60 PRIMERA,HOME STYLE EUROPA S.A.S,GTE. MARIA FERNANDEZ,Ceramica,HIDRAULICOS,REVESTIMIENTO
EBGN13387,ZFNA,1000,10,6/11/2025,2025,209,100618,6.210,M2,231039,BERILO 58.4x118.4 PRIMERA RECT,IMPORTACIONES GEP SAS,GTE. MARIA FERNANDEZ,Ceranatto,MARMOLIZADOS,REVESTIMIENTO
EBGN13387,ZFNA,1000,10,6/11/2025,2025,209,100618,3.240,M2,202003,D-MONASTIER HUMO 30X60 PRIMERA,IMPORTACIONES GEP SAS,GTE. MARIA FERNANDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EBGN13419,ZFNA,1000,10,6/12/2025,2025,209,100447,3.240,M2,201386,MACERATA MARFIL 30X60 PRIMERA,HOME STYLE EUROPA S.A.S,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EBGN13420,ZFNA,1000,10,6/12/2025,2025,205,101243,18.630,M2,231028,TELLUS GRIS 58.4X118.4 CYR PRIMERA,OBIPROSA COLOMBIA S.A.S,GTE. CESAR ARAMENDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EBGN13421,ZFNA,1000,10,6/12/2025,2025,205,100386,17.100,M2,230050,STELVIO TERRA 19.3X118.4 PRIMERA RECT,CERAMICOLOR SAS,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
EBGN13447,ZFNA,1000,10,6/14/2025,2025,205,137211,6.480,M2,203081,ITRIA GRIS 30X60 PRIMERA,DEKKOR HOUSE SAS,GTE. CESAR ARAMENDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EBGN13447,ZFNA,1000,10,6/14/2025,2025,205,137211,1.800,M2,202058,ARCHI CENIZO 60X60 PRIMERA,DEKKOR HOUSE SAS,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
EBGN13447,ZFNA,1000,10,6/14/2025,2025,205,137211,1.800,M2,231073,BRECCIA CREMA 60X60 CYR PRIMERA,DEKKOR HOUSE SAS,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
EBGN13473,ZFNA,1000,10,6/16/2025,2025,205,137211,34.020,M2,203154,IZAR BEIGE 30X60 PRIMERA,DEKKOR HOUSE SAS,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
EBGN13473,ZFNA,1000,10,6/16/2025,2025,205,137211,8.100,M2,203139,ITRIA PLOMO 30X60 PRIMERA,DEKKOR HOUSE SAS,GTE. CESAR ARAMENDEZ,Ceramica,CEMENTOS,REVESTIMIENTO
EBGN13473,ZFNA,1000,10,6/16/2025,2025,205,137211,1.800,M2,203068,TERRANERA 60X60 PRIMERA,DEKKOR HOUSE SAS,GTE. CESAR ARAMENDEZ,Ceramica,NATURALES,REVESTIMIENTO
EBGN13473,ZFNA,1000,10,6/16/2025,2025,205,137211,5.400,M2,202058,ARCHI CENIZO 60X60 PRIMERA,DEKKOR HOUSE SAS,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
EBGN13474,ZFNA,1000,10,6/16/2025,2025,205,137211,45.000,M2,231072,CARISTO 60X60 CYR PRIMERA,DEKKOR HOUSE SAS,GTE. CESAR ARAMENDEZ,Ceramica,MARMOLIZADOS,REVESTIMIENTO
EBGN13474,ZFNA,1000,10,6/16/2025,2025,205,137211,0.000,M2,231072,CARISTO 60X60 CYR PRIMERA,DEKKOR HOUSE SAS,GTE. CESAR ARAMENDEZ,Ceramica,MARMOLIZADOS,REVESTIMIENTO
EBGN13474,ZFNA,1000,10,6/16/2025,2025,205,137211,0.000,M2,231072,CARISTO 60X60 CYR PRIMERA,DEKKOR HOUSE SAS,GTE. CESAR ARAMENDEZ,Ceramica,MARMOLIZADOS,REVESTIMIENTO
,,,,,,,,,,,,,,,,
EBGN13476,ZFNA,1000,10,6/16/2025,2025,205,100386,3.600,M2,202205,SEVILLA REAL 60X60 PRIMERA,CERAMICOLOR SAS,GTE. CESAR ARAMENDEZ,Ceramica,HIDRAULICOS,REVESTIMIENTO
EBGN13476,ZFNA,1000,10,6/16/2025,2025,205,100386,3.600,M2,203157,ANDALUZ 60X60 PRIMERA,CERAMICOLOR SAS,GTE. CESAR ARAMENDEZ,Ceramica,HIDRAULICOS,REVESTIMIENTO
EBGN13486,ZFNA,1000,10,6/17/2025,2025,209,142900,11.400,M2,231063,LIBANO MIEL 19.3X118.4 PRIMERA DUAL RECT,DISTRIBUIDORA DE INSUMOS DISTRIAGRO,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EBGN13502,ZFNA,1000,10,6/18/2025,2025,209,159447,3.420,M2,231062,LIBANO CAFE 19.3X118.4 PRIMERA DUAL RECT,INNOVARAMOS SAS,GTE. MARIA FERNANDEZ,Ceramica,MADERAS,REVESTIMIENTO
EBGN13509,ZFNA,1000,10,6/18/2025,2025,205,100752,58.320,M2,201590,D-CANDIA BEIGE 30X60 PRIMERA,SOLUCIONES CERAMICAS INTEGRALES LTD,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
EBGN13509,ZFNA,1000,10,6/18/2025,2025,205,100752,0.000,M2,201590,D-CANDIA BEIGE 30X60 PRIMERA,SOLUCIONES CERAMICAS INTEGRALES LTD,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
EBGN13509,ZFNA,1000,10,6/18/2025,2025,205,100752,0.000,M2,201590,D-CANDIA BEIGE 30X60 PRIMERA,SOLUCIONES CERAMICAS INTEGRALES LTD,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
EBGN13510,ZFNA,1000,10,6/18/2025,2025,205,100386,16.200,M2,201383,MACERATA WENGUE 30X60  PRIMERA,CERAMICOLOR SAS,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
EBGN13511,ZFNA,1000,10,6/18/2025,2025,205,137211,59.940,M2,201382,MACERATA AVELLANA 30X60  PRIMERA,DEKKOR HOUSE SAS,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
EBGN13511,ZFNA,1000,10,6/18/2025,2025,205,137211,3.240,M2,201386,MACERATA MARFIL 30X60 PRIMERA,DEKKOR HOUSE SAS,GTE. CESAR ARAMENDEZ,Ceramica,MADERAS,REVESTIMIENTO
EBGN13511,ZFNA,1000,10,6/18/2025,2025,205,137211,1.620,M2,203149,TORREJON GRIS 30X60 PRIMERA,DEKKOR HOUSE SAS,GTE. CESAR ARAMENDEZ,Ceramica,FACHALETAS,REVESTIMIENTO
EBGN13511,ZFNA,1000,10,6/18/2025,2025,205,137211,1.620,M2,203154,IZAR BEIGE 30X60 PRIMERA,DEKKOR HOUSE SAS,GTE. CESAR ARAMENDEZ,Ceramica,MARMOL,REVESTIMIENTO
